iter,year,data_incidence,data_hospitalizations,data_mortality,data_H1_0,data_H1_5,data_H1_25,data_H1_65,data_H3_0,data_H3_5,data_H3_25,data_H3_65,data_B_0,data_B_5,data_B_25,data_B_65,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,age_specific_vaccineEfficacyVsInfection_0,age_specific_vaccineEfficacyVsInfection_0.5,age_specific_vaccineEfficacyVsInfection_5,age_specific_vaccineEfficacyVsInfection_18,age_specific_vaccineEfficacyVsInfection_50,vaccineEfficacyVsInfection_all_ages,seasonal_vaccineEfficacy_H1_0,seasonal_vaccineEfficacy_H1_0.5,seasonal_vaccineEfficacy_H1_9,seasonal_vaccineEfficacy_H1_18,seasonal_vaccineEfficacy_H1_50,seasonal_vaccineEfficacy_H1_65,seasonal_vaccineEfficacy_H3_0,seasonal_vaccineEfficacy_H3_0.5,seasonal_vaccineEfficacy_H3_9,seasonal_vaccineEfficacy_H3_18,seasonal_vaccineEfficacy_H3_50,seasonal_vaccineEfficacy_H3_65,seasonal_vaccineEfficacy_B_0,seasonal_vaccineEfficacy_B_0.5,seasonal_vaccineEfficacy_B_9,seasonal_vaccineEfficacy_B_18,seasonal_vaccineEfficacy_B_50,seasonal_vaccineEfficacy_B_65,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,relative_prob_death_0,relative_prob_death_5,relative_prob_death_18,relative_prob_death_50,relative_prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_H1_0,ratio_death_highrisk_H1_5,ratio_death_highrisk_H1_18,ratio_death_highrisk_H1_50,ratio_death_highrisk_H1_65,ratio_death_highrisk_H1_75,ratio_death_highrisk_H3_0,ratio_death_highrisk_H3_5,ratio_death_highrisk_H3_18,ratio_death_highrisk_H3_50,ratio_death_highrisk_H3_65,ratio_death_highrisk_H3_75,ratio_death_highrisk_B_0,ratio_death_highrisk_B_5,ratio_death_highrisk_B_18,ratio_death_highrisk_B_50,ratio_death_highrisk_B_65,ratio_death_highrisk_B_75,relative_prob_hosp_0,relative_prob_hosp_5,relative_prob_hosp_18,relative_prob_hosp_50,relative_prob_hosp_65,ratio_hosp_highrisk_H1_0,ratio_hosp_highrisk_H1_5,ratio_hosp_highrisk_H1_18,ratio_hosp_highrisk_H1_50,ratio_hosp_highrisk_H1_65,ratio_hosp_highrisk_H1_75,ratio_hosp_highrisk_H3_0,ratio_hosp_highrisk_H3_5,ratio_hosp_highrisk_H3_18,ratio_hosp_highrisk_H3_50,ratio_hosp_highrisk_H3_65,ratio_hosp_highrisk_H3_75,ratio_hosp_highrisk_B_0,ratio_hosp_highrisk_B_5,ratio_hosp_highrisk_B_18,ratio_hosp_highrisk_B_50,ratio_hosp_highrisk_B_65,ratio_hosp_highrisk_B_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,vac_eff_hospitalization,vac_eff_mortality,prob_outpatient_lowrisk_0,prob_outpatient_lowrisk_5,prob_outpatient_lowrisk_18,prob_outpatient_lowrisk_65,prob_outpatient_highrisk_0,prob_outpatient_highrisk_5,prob_outpatient_highrisk_18,prob_outpatient_highrisk_65
295,2017-18,51503527.95,988440.9014,80549.91554,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.58036895,3.601048769,0.040423758,0.085582647,0.114272431,0.123846919,0.157933508,0.310777799,0.466027448,0,0.592519621,0.479409592,0.372844894,0.321022829,0.496172696,0,0.926278589,0.650765293,0.368536653,0.40949427,0.559087598,0,0.492199194,0.142116765,0.10390178,0.23699871,0.119570049,0,0.733279855,0.21201155,0.548539355,0.479254938,0.234905787,0,1,0.970357246,1.240779634,0,1,0.615332596,0.410905747,0,1,0.70437369,0.373811127,0,1,2.021593176,0.357721785,0,1,1.302202891,0.584595231,0,1,1.134624785,0.288933247,0,1,1.528790271,0.588741387,0,1,1.10951536,0.463782927,0,1,2.114293067,0.690761722,1,0.232034751,2.523310544,48.98430618,325.5262736,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.038724302,0.291186689,1.133677982,2.431321219,0,3.22583267,8.7360269,69.18729896,40.92137601,18.27028439,14.81749092,5.969002188,58.05519916,108.763788,191.8151435,940.0410602,18.80495393,3.38519861,49.74671691,25.8895579,55.71600752,187.9289332,2.187513611,2.27032653,2.63333195,0.425060885,0,0,87.0679577,12.60822434,15.19104235,17.74924627,48.70999758,9.97283255,50.34284776,6.547346344,3.561954916,7.681136327,13.27156262,52.77833008,0,3.22583267,8.7360269,29.40881453,40.92137601,18.27028439,14.81749092,5.969002188,58.05519916,108.763788,191.8151435,940.0410602,18.80495393,3.38519861,49.74671691,25.8895579,55.71600752,187.9289332,0,0,0.440886451,0.328956591,0.345014807,0.642119756,0.820813473,0.763691003,0.658724434,0.936327548
296,2017-18,47756882.73,928785.237,80785.56579,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.570262559,3.664523059,0.032180678,0.082127441,0.121644103,0.12666168,0.159497643,0.308100212,0.468057221,0,0.614463237,0.453276471,0.3855112,0.313229777,0.478403362,0,0.803903995,0.711904754,0.480378196,0.404182284,0.107379084,0,0.361982974,0.11085612,0.194633856,0.113858842,0.265418309,0,0.746705546,0.13482092,0.583130491,0.432016293,0.054905943,0,1,0.542228627,0.74063423,0,1,1.117493612,0.312045956,0,1,0.463892521,0.27738389,0,1,1.311000618,0.40945907,0,1,1.480956985,0.194275918,0,1,1.196656761,0.259412541,0,1,1.199726033,0.520676731,0,1,1.177374957,0.432615714,0,1,1.281605863,0.76805485,1,0.330315544,4.089245523,24.6055471,133.7064454,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.040316304,0.422756344,1.631066421,1.352104101,0,8.165101124,12.32688926,37.09735982,16.96568819,22.64312203,17.66988857,2.086757003,58.34411407,184.0858144,228.4062959,561.9078226,11.59283179,1.033492871,26.78318175,89.71076136,36.89496044,116.0745676,18.99538879,4.109896575,0.966749013,0.705443208,0,0,65.19680867,6.145491831,18.15248258,5.437114015,41.08202713,183.3863639,56.40464452,7.545472538,3.11280943,6.936301826,7.392898928,28.51236432,0,8.165101124,11.91700802,26.17008052,16.96568819,22.64312203,17.66988857,2.086757003,58.34411407,184.0858144,228.4062959,561.9078226,11.59283179,1.033492871,26.78318175,89.71076136,36.89496044,116.0745676,0,0,0.302381574,0.283137033,0.301973616,0.609670983,0.310737813,0.665555528,0.571369252,0.931891354
297,2017-18,48597999.07,1065227.787,86633.4438,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.422744505,4.293304121,0.046369772,0.084438896,0.117741837,0.124301387,0.155090301,0.30199979,0.474717016,0,0.617690744,0.470352073,0.383239203,0.323691796,0.474914473,0,0.851319275,0.544258368,0.468444081,0.432691511,0.082666913,0,0.424930333,0.130367128,0.11432063,0.307034088,0.065612642,0,0.628094038,0.392165099,0.527394301,0.453462839,0.241815788,0,1,1.44435256,0.621435183,0,1,0.521825755,0.676217038,0,1,0.902138337,0.488625693,0,1,1.595831589,0.489901237,0,1,1.458460362,0.370632909,0,1,1.359143169,0.249346554,0,1,0.957188485,0.633834187,0,1,1.142685595,0.463301568,0,1,1.825381655,0.81699289,1,0.187446754,1.674547476,37.97110163,339.7590348,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.044361249,0.327204477,1.600846394,2.941920123,0,2.647758946,10.63236904,23.06503907,51.16484954,23.42125707,17.09122712,2.709433447,63.00509921,232.0451385,370.6907813,599.439236,10.17750885,4.389306252,57.83457914,36.32128009,69.82806098,199.638987,5.452977806,4.771375067,1.931126981,0.818748431,0,0,63.61556629,7.769274353,16.87039406,15.36761372,30.9074747,156.1072109,62.0441458,10.03265261,5.337269664,6.507626975,5.766968697,14.99225012,0,2.647758946,10.63236904,18.88446456,51.16484954,23.42125707,17.09122712,2.709433447,63.00509921,232.0451385,370.6907813,599.439236,10.17750885,4.389306252,57.83457914,36.32128009,69.82806098,199.638987,0,0,0.558461494,0.36033325,0.317946519,0.630804322,1.13919142,0.626847468,0.516671509,0.830324861
298,2017-18,46775427.08,1016133.378,81200.03083,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,4.51621195,4.278422684,0.041354598,0.088782583,0.114305067,0.130990433,0.1570205,0.305196281,0.466933902,0,0.604969523,0.471753734,0.402392503,0.324390597,0.494529363,0,0.815635433,0.716843564,0.466409062,0.315768882,0.12761912,0,0.50178113,0.215274804,0.185536428,0.285754957,0.172843985,0,0.554765828,0.146767863,0.588477431,0.301393208,0.128678314,0,1,0.466357462,0.830739144,0,1,0.638738386,0.589822089,0,1,1.085698319,0.540019562,0,1,1.833682575,0.538899479,0,1,1.381618592,0.504749673,0,1,0.918330433,0.399302265,0,1,1.328446815,0.341704363,0,1,1.362121605,0.473983007,0,1,1.482375802,0.576806107,1,0.264800945,1.557460252,27.80178204,354.293821,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.030606893,0.43155414,0.918562764,8.820315353,0,5.170781534,20.44586481,6.258024495,55.64775968,19.32594736,10.74180988,6.057103049,31.30600542,237.0996883,105.549603,518.7219909,10.02705249,2.327386618,24.57760799,61.87828424,23.60793726,170.0063919,8.54645723,2.580535485,1.147596502,0.954734464,0,0,67.23957429,7.319247989,7.419512442,19.79110044,32.22269286,101.1646215,36.8746757,4.848725559,3.077463427,7.108731266,3.036228564,32.48246773,0,5.170781534,20.44586481,5.97475166,55.64775968,19.32594736,10.74180988,6.057103049,31.30600542,237.0996883,105.549603,518.7219909,10.02705249,2.327386618,24.57760799,61.87828424,23.60793726,170.0063919,0,0,0.370962905,0.443142841,0.318819059,0.634644114,0.848763893,0.628872576,0.636146082,0.819920322
299,2017-18,48739686.54,926936.9996,77406.19044,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.31524657,4.226962248,0.050034966,0.095567262,0.118292042,0.122970456,0.157683557,0.298236604,0.473051241,0,0.599908112,0.475253104,0.393767098,0.313873739,0.500529222,0,0.844308212,0.647042629,0.311117016,0.163525306,0.123757874,0,0.406099353,0.129555364,0.145227847,0.087406379,0.143185952,0,0.748540363,0.199545275,0.437433551,0.355123132,0.397430336,0,1,0.788410053,0.957489903,0,1,0.636174523,0.394671599,0,1,0.987477219,0.263127875,0,1,1.333454736,0.244760186,0,1,1.226600757,0.426223304,0,1,1.428026175,0.258799012,0,1,0.708725715,0.439930184,0,1,1.218144096,0.637034553,0,1,2.577005402,1.070256765,1,0.264905135,2.200363149,18.58169467,294.6593802,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.05857056,0.212620378,1.610220773,5.638520374,0,3.453344712,15.50656437,39.88352044,23.87065593,40.48138391,17.28404841,0.98036954,57.83206821,141.6837342,449.6155694,934.2143083,14.18876987,5.109722863,13.75501273,80.96808164,45.07283571,188.7530018,12.45243729,4.942787173,1.398831729,0.582895978,0,0,57.00109856,11.99084211,12.35687967,25.83205149,54.04745212,92.44380651,7.072230788,7.052288228,3.317003998,4.22902303,11.6169823,59.9709238,0,3.453344712,15.50656437,23.24794363,23.87065593,40.48138391,17.28404841,0.98036954,57.83206821,141.6837342,449.6155694,934.2143083,14.18876987,5.109722863,13.75501273,80.96808164,45.07283571,188.7530018,0,0,0.291474641,0.323300715,0.331565889,0.597947577,0.853265472,0.702857954,0.512262398,0.827006341
300,2017-18,48724352.25,996504.8182,80407.5819,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,4.126355273,4.072613221,0.041343375,0.092520071,0.121053762,0.128953135,0.156884832,0.307362281,0.465805792,0,0.6092318,0.446315038,0.399655212,0.318491063,0.492006474,0,0.755288882,0.691253167,0.573518639,0.315411762,0.29026654,0,0.592062487,0.294118701,0.178262431,0.275638342,0.270767667,0,0.723723051,0.186357427,0.497507006,0.381493707,0.088914096,0,1,1.296866341,0.629763628,0,1,0.688419637,0.735025333,0,1,0.693074874,0.910439219,0,1,2.058259541,0.20394331,0,1,1.793106508,0.544847127,0,1,1.154606198,0.458160444,0,1,0.810697886,0.726218635,0,1,1.321478625,0.641493787,0,1,1.596616223,0.913102402,1,0.278533367,2.831488333,26.95820166,193.9605367,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.053613356,0.379733684,1.423668575,1.660311109,0,4.402452566,17.69504257,14.14766578,49.48496539,24.87426671,13.12790233,2.281198346,96.85032206,170.9566934,60.55012485,171.3416185,11.68308917,2.210384656,38.34298066,38.41531107,20.88567555,299.8613489,8.968799392,5.606660977,1.302522614,0.913345067,0,0,68.58689962,7.406709838,12.04542765,12.05961259,43.03430409,29.18965351,59.86961855,13.71745208,5.539671328,2.938846781,7.554438282,26.38970073,0,4.402452566,17.69504257,12.92170074,49.48496539,24.87426671,13.12790233,2.281198346,96.85032206,170.9566934,60.55012485,171.3416185,11.68308917,2.210384656,38.34298066,38.41531107,20.88567555,299.8613489,0,0,0.546524691,0.357198586,0.313138411,0.636028569,1.10491339,0.738876469,0.527462934,0.938195933
301,2017-18,49468432.19,944521.1902,81138.46276,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.863613556,4.062240589,0.036914993,0.086230824,0.118745346,0.124672073,0.154572087,0.302363862,0.467896524,0,0.603350883,0.452821376,0.40290953,0.337208735,0.482226026,0,0.838468517,0.69529623,0.37870556,0.291431488,0.158534081,0,0.545363801,0.159598937,0.1738406,0.088257258,0.021505673,0,0.860038276,0.299053809,0.561509835,0.474334093,0.445544753,0,1,0.694048763,0.651517052,0,1,0.816303343,0.448514297,0,1,0.799393583,0.391201099,0,1,1.465097139,0.352523363,0,1,1.101882189,0.391519036,0,1,1.206719777,0.229381963,0,1,0.987779666,0.429144417,0,1,1.409598842,0.547758788,0,1,2.062622642,1.563184439,1,0.296247956,3.929819297,30.98444072,464.1771356,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.039095571,0.212261073,1.335196914,3.89915744,0,3.178363014,17.78938133,14.60257466,40.95866559,38.14755992,7.850220163,3.645676538,68.36218417,131.6933185,480.5272169,344.3557697,3.563054747,3.593944385,38.53635373,93.8565486,30.95906157,192.9801651,8.322668973,2.430841881,0.411557643,0.587129826,0,0,58.27967609,9.131672059,15.4144719,12.96965754,65.11017395,59.86478027,21.777463,8.215377418,5.26693307,13.38264973,9.123602788,40.36852439,0,3.178363014,7.321355841,8.573607118,40.95866559,38.14755992,7.850220163,3.645676538,68.36218417,131.6933185,480.5272169,344.3557697,3.563054747,3.593944385,38.53635373,93.8565486,30.95906157,192.9801651,0,0,0.556437966,0.324683236,0.309745222,0.593231583,0.731624964,0.657059914,0.617713518,0.815884388
302,2017-18,49638097.87,980081.1889,80699.13648,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.881963987,4.561768192,0.038980339,0.092666706,0.119304654,0.113170245,0.160865428,0.304653604,0.463526916,0,0.591932609,0.459969401,0.40618793,0.334989199,0.495297289,0,0.879891417,0.620817302,0.549486667,0.251190932,0.435773131,0,0.487112364,0.179426485,0.128230772,0.119489781,0.233280696,0,0.625075249,0.139605425,0.484059255,0.352032799,0.22013169,0,1,0.6862335,0.768597132,0,1,0.572823679,0.421140999,0,1,0.555472451,0.456804478,0,1,1.159525107,0.421559543,0,1,1.565877754,0.282622928,0,1,1.269352435,0.337128272,0,1,1.742093264,0.543133187,0,1,1.471355058,0.51956108,0,1,2.143084727,0.58018276,1,0.305181661,2.530693274,29.95187704,269.8706886,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.038755336,0.331925189,3.694366783,3.277304124,0,7.185200427,24.170244,20.16528348,13.54518405,21.0035364,4.894062414,5.500889756,47.37833611,279.0111127,434.8533315,387.5045282,13.63012652,3.16045348,10.30439925,88.21826913,28.46278976,152.6476947,12.30460919,4.659053385,0.751603243,0.506586367,0,0,36.6799342,11.85313751,6.037309324,3.270351534,17.366667,187.6376222,25.90977713,7.462009224,3.197320257,11.53670098,4.793449988,19.12412492,0,7.185200427,18.16643378,10.21545769,13.54518405,21.0035364,4.894062414,5.500889756,47.37833611,279.0111127,434.8533315,387.5045282,13.63012652,3.16045348,10.30439925,88.21826913,28.46278976,152.6476947,0,0,0.499759464,0.349843158,0.332533319,0.601111088,0.794486809,0.436900644,0.56266209,0.695119894
303,2017-18,50891423.83,1051533.382,78168.28637,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,3.628243679,3.992763938,0.035959516,0.084635758,0.120510609,0.137452926,0.154313826,0.301563959,0.465236625,0,0.599011281,0.44698118,0.399360199,0.322264863,0.489111881,0,0.774142994,0.560072148,0.402551223,0.35780506,0.265301966,0,0.464985384,0.315915058,0.093179381,0.231366171,0.198651018,0,0.624837612,0.235321425,0.600956955,0.406409594,0.443863071,0,1,1.070579352,1.188884621,0,1,0.797535642,0.542963205,0,1,0.430807839,0.397062315,0,1,1.130089163,0.26292478,0,1,1.580247857,0.303752366,0,1,1.130815578,0.371405152,0,1,1.505442691,0.664461865,0,1,1.346065828,0.412623416,0,1,1.174341354,0.487492703,1,0.199809919,1.911940726,31.95316784,409.0239033,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.028100837,0.78360236,2.867120945,3.154653564,0,4.890194585,21.91412441,16.19361063,30.63929255,34.64399942,17.95958431,5.149643746,13.26004006,134.5460433,233.2297046,183.3920417,13.5565736,5.767604975,40.35405947,109.5677747,19.80011332,255.0788061,14.37645691,5.464448956,2.476827844,0.881175448,0,0,64.46811427,1.411745409,15.98172389,18.16835291,76.92271856,149.1685722,42.48211715,10.63208444,2.204339468,6.166577931,5.577582669,41.52681063,0,4.890194585,21.91412441,14.2694121,30.63929255,34.64399942,17.95958431,5.149643746,13.26004006,134.5460433,233.2297046,183.3920417,13.5565736,5.767604975,40.35405947,109.5677747,19.80011332,255.0788061,0,0,0.303799282,0.324645744,0.308234361,0.622798103,0.975657676,0.533524,0.720816195,0.928005252
304,2017-18,49401713.99,1019769.058,80456.34764,1.769209859,3.268847408,5.192098586,1.859822399,4.927056905,13.56243204,20.35157666,26.0216564,1.309351214,6.098223994,7.801739761,7.837984777,2.853232038,3.562552604,0.046089999,0.089999385,0.112427214,0.1206065,0.154153059,0.307957075,0.46696324,0,0.598222395,0.434002931,0.387287286,0.310596471,0.514367015,0,0.812235742,0.700546499,0.31840124,0.550186694,0.260746069,0,0.442322815,0.256917158,0.095079156,0.218473815,0.246831232,0,0.677834823,0.189858533,0.52970472,0.317512526,0.135198047,0,1,1.237319399,0.575883451,0,1,0.7097262,0.410145252,0,1,0.809789101,0.39677465,0,1,1.429778384,0.541676563,0,1,1.431198345,0.43037102,0,1,1.186114617,0.277974491,0,1,1.784778303,0.43967077,0,1,1.192523862,0.458646773,0,1,1.419820625,0.947420052,1,0.389483686,2.457737284,44.02923571,160.5175172,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.044235221,0.394947836,1.517926711,3.141876612,0,3.471036068,25.29427894,58.29440386,23.3828806,31.16641253,22.58482631,5.106111766,62.36046736,167.7664387,384.103802,973.5010253,15.23611853,4.799194166,36.36202808,95.75045915,67.24299832,128.2218438,17.15232062,6.797583209,0.375801592,0.28077647,0,0,94.15659537,9.984161332,15.19353208,25.31403414,58.91505564,128.9319456,68.9939058,8.281819617,6.589891347,6.256861172,9.150055268,55.03567154,0,3.471036068,9.505630288,16.36769692,23.3828806,31.16641253,22.58482631,5.106111766,62.36046736,167.7664387,384.103802,973.5010253,15.23611853,4.799194166,36.36202808,95.75045915,67.24299832,128.2218438,0,0,0.561958219,0.339577376,0.312402034,0.617011933,1.156136279,0.575075944,0.598761549,0.971332836
