iter,year,data_incidence,data_hospitalizations,data_mortality,data_H1_0,data_H1_5,data_H1_25,data_H1_65,data_H3_0,data_H3_5,data_H3_25,data_H3_65,data_B_0,data_B_5,data_B_25,data_B_65,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,age_specific_vaccineEfficacyVsInfection_0,age_specific_vaccineEfficacyVsInfection_0.5,age_specific_vaccineEfficacyVsInfection_9,age_specific_vaccineEfficacyVsInfection_18,age_specific_vaccineEfficacyVsInfection_50,vaccineEfficacyVsInfection_all_ages,seasonal_vaccineEfficacy_H1_0,seasonal_vaccineEfficacy_H1_0.5,seasonal_vaccineEfficacy_H1_9,seasonal_vaccineEfficacy_H1_18,seasonal_vaccineEfficacy_H1_50,seasonal_vaccineEfficacy_H1_65,seasonal_vaccineEfficacy_H3_0,seasonal_vaccineEfficacy_H3_0.5,seasonal_vaccineEfficacy_H3_9,seasonal_vaccineEfficacy_H3_18,seasonal_vaccineEfficacy_H3_50,seasonal_vaccineEfficacy_H3_65,seasonal_vaccineEfficacy_B_0,seasonal_vaccineEfficacy_B_0.5,seasonal_vaccineEfficacy_B_9,seasonal_vaccineEfficacy_B_18,seasonal_vaccineEfficacy_B_50,seasonal_vaccineEfficacy_B_65,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,relative_prob_death_0,relative_prob_death_5,relative_prob_death_18,relative_prob_death_50,relative_prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_H1_0,ratio_death_highrisk_H1_5,ratio_death_highrisk_H1_18,ratio_death_highrisk_H1_50,ratio_death_highrisk_H1_65,ratio_death_highrisk_H1_75,ratio_death_highrisk_H3_0,ratio_death_highrisk_H3_5,ratio_death_highrisk_H3_18,ratio_death_highrisk_H3_50,ratio_death_highrisk_H3_65,ratio_death_highrisk_H3_75,ratio_death_highrisk_B_0,ratio_death_highrisk_B_5,ratio_death_highrisk_B_18,ratio_death_highrisk_B_50,ratio_death_highrisk_B_65,ratio_death_highrisk_B_75,relative_prob_hosp_0,relative_prob_hosp_5,relative_prob_hosp_18,relative_prob_hosp_50,relative_prob_hosp_65,ratio_hosp_highrisk_H1_0,ratio_hosp_highrisk_H1_5,ratio_hosp_highrisk_H1_18,ratio_hosp_highrisk_H1_50,ratio_hosp_highrisk_H1_65,ratio_hosp_highrisk_H1_75,ratio_hosp_highrisk_H3_0,ratio_hosp_highrisk_H3_5,ratio_hosp_highrisk_H3_18,ratio_hosp_highrisk_H3_50,ratio_hosp_highrisk_H3_65,ratio_hosp_highrisk_H3_75,ratio_hosp_highrisk_B_0,ratio_hosp_highrisk_B_5,ratio_hosp_highrisk_B_18,ratio_hosp_highrisk_B_50,ratio_hosp_highrisk_B_65,ratio_hosp_highrisk_B_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,vac_eff_hospitalization,vac_eff_mortality,prob_outpatient_lowrisk_0,prob_outpatient_lowrisk_5,prob_outpatient_lowrisk_18,prob_outpatient_lowrisk_65,prob_outpatient_highrisk_0,prob_outpatient_highrisk_5,prob_outpatient_highrisk_18,prob_outpatient_highrisk_65
289,2011-12,9564710.401,161028.1056,17446.15032,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.789824809,4.174400376,0.042027796,0.080852541,0.113812751,0.120090479,0.159833164,0.307797397,0.47931846,0,47.54576769,36.12695062,43.63936129,65.2551271,38.74528116,0.618965307,0.601519223,0.653046236,0.504660007,0.689544021,0.642241435,0,0.396538052,0.551427905,0.279527489,0.377465654,0.330367237,0.632856801,0.517146242,0.648299057,0.590926278,0.507365415,0.447763372,0,1,0.719579539,0.827972245,0,1,0.80055956,0.732219747,0,1,0.34298898,0.481110513,0,1,1.467938559,0.388519586,0,1,1.797902933,0.311143424,0,1,1.620913884,0.28886053,0,1,1.24136883,0.440087489,0,1,1.424679428,0.470130333,0,1,1.396416297,0.777656666,1,0.237245171,2.55179579,93.02001973,303.7283848,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.067292499,0.132048844,0.780047138,2.438633268,0,4.440855119,16.8334362,12.20766045,22.6001927,36.637859,6.305355782,0.719217951,77.3338889,213.8058168,279.1170338,466.6200985,9.642145762,2.283989515,41.02767297,60.41535808,24.04203815,221.0796839,11.4179631,1.99174888,1.996403371,0.82707229,0,0,37.33301855,8.604586798,1.715098196,8.029064056,22.79486155,210.4976952,23.92850266,12.55747803,4.045117312,2.135648408,5.604976254,53.65400141,0,4.440855119,16.8334362,10.09661768,22.6001927,36.637859,6.305355782,0.719217951,77.3338889,213.8058168,279.1170338,466.6200985,9.642145762,2.283989515,41.02767297,60.41535808,24.04203815,221.0796839,0,0,0.409420859,0.275230196,0.300709722,0.66340928,0.868300136,0.840775165,0.463208268,0.842910395
290,2011-12,8869251.181,146005.5946,13004.73459,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.713797396,3.645395897,0.033102157,0.092887657,0.116832701,0.115697536,0.15638428,0.303702481,0.470842631,0,55.37391423,32.08655949,30.20881318,49.08174303,42.96654502,0.690306561,0.624755729,0.50701554,0.569403683,0.715482452,0.678750729,0,0.579075748,0.543355684,0.313115151,0.2840829,0.489489184,0.523589005,0.592250902,0.607360758,0.598656325,0.446126087,0.524927955,0,1,0.6718958,1.37678812,0,1,0.816320356,0.459612924,0,1,0.478405548,0.865079514,0,1,1.180740257,0.447076765,0,1,1.216634116,0.416703893,0,1,1.654817184,0.463266551,0,1,1.66400955,0.805299576,0,1,1.376062165,0.468904863,0,1,2.179634387,1.139629454,1,0.231333878,3.325424903,31.72738166,237.0617197,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.043454244,0.437313631,0.937095351,6.355531433,0,5.116236931,4.363992258,25.93787668,52.63174052,8.423412713,9.546785303,4.827783179,36.6332466,225.1661429,264.807748,252.5037251,8.185049683,6.694169105,36.2355455,88.84945457,83.60110656,153.4095809,17.18541041,2.114276841,1.089078362,0.484949717,0,0,19.46713764,10.57858854,4.005121541,26.11093969,23.15807448,170.2648802,39.31480661,12.51832158,8.650594384,10.02456148,8.252908118,19.21279237,0,5.116236931,4.363992258,12.57856595,52.63174052,8.423412713,9.546785303,4.827783179,36.6332466,225.1661429,264.807748,252.5037251,8.185049683,6.694169105,36.2355455,88.84945457,83.60110656,153.4095809,0,0,0.477343286,0.305815759,0.305701555,0.640347321,1.159262789,0.470866146,0.466359999,0.951434524
291,2011-12,10956912.08,150559.1506,12432.27963,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.701165334,3.581889781,0.047499239,0.090453316,0.119883886,0.120366717,0.15307749,0.310192905,0.468434167,0,32.58566509,36.68448056,52.26850754,62.05294215,47.39680622,0.732809643,0.674517127,0.667931085,0.731065112,0.659973429,0.689339555,0,0.195680947,0.567608955,0.152298967,0.156040906,0.26910084,0.484551138,0.691554302,0.582237499,0.448672332,0.576071316,0.472811919,0,1,0.838849627,0.813508994,0,1,0.568924799,0.443251252,0,1,0.607627074,0.769646055,0,1,1.796392134,0.2435586,0,1,2.146091126,0.396575351,0,1,1.159783218,0.331838563,0,1,1.132193615,0.516149001,0,1,1.455832205,0.40967971,0,1,4.076668229,0.760144445,1,0.282590416,3.094119922,55.05903263,318.7838615,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.027490322,0.291161836,0.817262006,2.248032205,0,3.306094421,15.41669552,48.92612421,23.2305631,13.76359349,17.24666807,2.224310561,14.99071384,123.3787898,331.6813977,536.2213877,13.87675294,2.140099253,23.2334293,50.80373692,34.56295382,361.7812949,11.6935509,4.255552275,0.385862464,0.426616709,0,0,91.41797705,1.366714287,7.073270206,13.85580321,25.03260402,155.1318458,37.2320849,5.075043881,1.998781531,10.59138447,13.67182302,30.67579433,0,3.306094421,5.948724123,20.87270212,23.2305631,13.76359349,17.24666807,2.224310561,14.99071384,123.3787898,331.6813977,536.2213877,13.87675294,2.140099253,23.2334293,50.80373692,34.56295382,361.7812949,0,0,0.361740299,0.31178749,0.307753531,0.658672229,1.162157641,0.496403277,0.66299512,0.906490893
292,2011-12,10455777.19,155707.0598,11833.00999,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.526080314,4.094617404,0.046402009,0.088205355,0.12030854,0.121190091,0.157878616,0.312525605,0.475379556,0,39.86261605,60.58334151,28.38309177,68.45759289,48.09103881,0.573322358,0.633323398,0.745434494,0.73627153,0.668367304,0.527568897,0,0.486789823,0.488317376,0.229068519,0.284911042,0.221791645,0.509346863,0.488794082,0.454632779,0.634214655,0.466534951,0.563153347,0,1,0.919486926,0.53704009,0,1,0.51732956,0.40536077,0,1,0.651079239,0.422462361,0,1,1.623764969,0.311024106,0,1,1.474730117,0.276689476,0,1,0.995216729,0.365584494,0,1,0.880830951,0.576130599,0,1,1.0427814,0.375840394,0,1,5.232070258,0.809482579,1,0.183724409,1.326768953,13.42147236,136.0249038,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.026115581,0.331410416,0.894794221,2.469878368,0,7.013671991,9.617914815,19.56026903,27.53404141,41.18480602,9.945984232,4.669022836,55.94903089,141.9847379,263.3661603,648.638126,10.42188909,3.095800097,45.15443686,80.43642564,30.47029625,146.9501756,5.186441159,7.128043687,1.050152883,0.885612598,0,0,60.03438031,8.188324055,8.779003277,24.14792052,68.26672429,126.0469455,45.24023373,9.024522527,3.883130348,7.057047515,8.567287476,35.10106815,0,7.013671991,9.617914815,17.32282067,27.53404141,41.18480602,9.945984232,4.669022836,55.94903089,141.9847379,263.3661603,648.638126,10.42188909,3.095800097,45.15443686,80.43642564,30.47029625,146.9501756,0,0,0.473022485,0.343588647,0.314871688,0.597894387,1.12427156,0.860192402,0.604161027,0.797890261
293,2011-12,9446768.979,160285.7413,15343.77739,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.549282629,3.487857203,0.048627512,0.086364838,0.113255616,0.113933584,0.158478149,0.305675353,0.470994076,0,48.5794256,57.11768739,40.79395603,63.1184259,49.10763886,0.497940426,0.733697667,0.71173984,0.633197069,0.643417561,0.525189501,0,0.215830176,0.521748063,0.504436821,0.409851177,0.416808121,0.505120702,0.54947946,0.592645163,0.605139227,0.517675204,0.461165662,0,1,0.780169024,0.872004909,0,1,0.607877911,0.485737156,0,1,0.819798042,0.601079851,0,1,1.22405424,0.319648194,0,1,1.921425315,0.48552196,0,1,0.919776182,0.26895634,0,1,0.904147699,0.486677714,0,1,0.963118442,0.409094203,0,1,2.151529038,0.676765563,1,0.321372569,1.346350508,64.08467768,468.430169,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.042994153,0.393424567,1.134040938,5.741222439,0,3.139021839,9.775589689,51.88281385,15.5245762,25.54074353,9.711723036,2.94707851,64.4139107,163.2255325,394.6276926,975.008352,5.089606757,3.410611837,49.47053369,59.49238691,60.02845252,189.4898288,14.25541081,1.208936907,1.76246072,0.392073338,0,0,64.7634956,3.092385331,10.67160379,25.76207011,68.10271607,151.3005843,51.12940887,6.032235862,5.684295367,5.750269412,9.31121018,62.6425139,0,3.139021839,9.775589689,20.34186801,15.5245762,25.54074353,9.711723036,2.94707851,64.4139107,163.2255325,394.6276926,975.008352,5.089606757,3.410611837,49.47053369,59.49238691,60.02845252,189.4898288,0,0,0.39418408,0.302919578,0.284651632,0.615048143,0.428522813,0.710990092,0.680790137,0.740225156
294,2011-12,10117340.16,153558.6983,19871.30447,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.907528976,4.370776,0.048845226,0.09008241,0.116392649,0.128324213,0.152295355,0.307906768,0.467500337,0,39.7153117,73.1965726,40.6686664,58.49639857,45.59981382,0.525900622,0.694481875,0.633404123,0.480202173,0.708275563,0.726900965,0,0.413010468,0.56447781,0.352717739,0.361840923,0.177255881,0.489124783,0.534039527,0.541204425,0.714956798,0.417802789,0.518799814,0,1,0.843716272,0.626767986,0,1,0.954725314,0.445103858,0,1,0.27853411,0.175906625,0,1,2.053011706,0.405691032,0,1,1.256383358,0.22116281,0,1,1.326857283,0.266540815,0,1,0.926480851,0.397916813,0,1,1.955114204,0.458891653,0,1,2.958875841,0.759663688,1,0.411602622,2.363549711,22.81457304,375.0762948,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.04436253,0.242328114,1.178354233,2.612124377,0,1.905462959,7.357754149,32.13857023,35.2383888,15.01759418,3.377298429,2.429769577,28.40629606,40.56695734,114.0112633,789.7507341,12.70342562,1.6962277,42.87951437,111.5341461,71.09219526,301.0609317,13.01060349,5.010231764,1.057716796,0.933134434,0,0,53.11399097,7.282687593,15.64278755,16.53230475,34.46675489,74.56123183,5.809410492,3.474617699,2.848992224,2.372750581,6.944729389,39.46414519,0,1.905462959,7.357754149,29.98960655,35.2383888,15.01759418,3.377298429,2.429769577,28.40629606,40.56695734,114.0112633,789.7507341,12.70342562,1.6962277,42.87951437,111.5341461,71.09219526,301.0609317,0,0,0.320294573,0.360401009,0.306555615,0.58385141,0.950267661,0.407443118,0.618936557,0.724473943
295,2011-12,10271945.21,136579.5731,16294.66326,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,2.704403242,4.648184988,0.044409578,0.078807988,0.115490738,0.127588343,0.161290924,0.312408314,0.47421248,0,57.35083459,69.91561144,49.58078961,48.7174676,46.00188413,0.708862294,0.5837661,0.592399216,0.553888692,0.700918714,0.699341307,0,0.352344888,0.203017255,0.378736437,0.550050992,0.143949831,0.580303251,0.590344703,0.560190449,0.503470598,0.492560663,0.537405879,0,1,1.108919487,0.99402024,0,1,0.771562392,0.362364952,0,1,0.585205642,0.168021445,0,1,1.566190088,0.23368848,0,1,1.500173232,0.310512763,0,1,1.334779057,0.259598116,0,1,0.874357885,0.409466056,0,1,1.330065272,0.425678792,0,1,1.227512171,0.822079058,1,0.22615059,3.591725699,35.74690045,328.24061,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.051290438,0.432207591,2.44438638,2.865858657,0,0.997274093,86.58873296,46.0649355,33.88648313,14.03254551,4.607150419,1.714083834,14.54298383,189.2019795,259.8022426,560.5664303,1.712990883,4.978326433,27.83829466,56.4896082,60.90925961,168.9337793,7.090868983,2.988450311,0.224663462,0.260536979,0,0,16.23674967,11.17923108,9.869913373,18.92760659,40.93307942,79.41291869,54.39443056,5.721645861,4.115076045,4.649166169,10.94449567,41.75920078,0,0.997274093,19.45332454,12.00161912,33.88648313,14.03254551,4.607150419,1.714083834,14.54298383,189.2019795,259.8022426,560.5664303,1.712990883,4.978326433,27.83829466,56.4896082,60.90925961,168.9337793,0,0,0.413691303,0.327300677,0.317364792,0.644825578,1.131568226,0.83031481,0.536847541,0.826671548
296,2011-12,9509173.069,154565.7304,17140.07287,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.439650017,3.596224816,0.038325703,0.087850325,0.113763658,0.119690228,0.161371267,0.307987574,0.470465559,0,49.11963703,54.22120873,40.11858727,60.05562654,47.01609104,0.627795459,0.604223078,0.715207393,0.688083433,0.66611496,0.615937505,0,0.58856113,0.52218159,0.454900246,0.51446591,0.21401087,0.615490454,0.594570217,0.640660961,0.597470084,0.604069591,0.670732449,0,1,0.654084333,0.856333864,0,1,1.116100332,0.464553763,0,1,0.331308678,0.390357525,0,1,1.419094508,0.487346616,0,1,1.91623468,0.385245288,0,1,1.487030606,0.256344235,0,1,1.190160017,0.637238993,0,1,1.28116401,0.529855286,0,1,2.073557406,0.912736482,1,0.209827007,1.659775739,61.88918947,295.7009669,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.037948829,0.415194574,1.26118617,4.992270601,0,1.769003312,6.938615316,31.05587081,65.82797892,25.34204811,9.998614717,1.897824675,95.92453765,42.00636569,464.9401065,527.7605774,5.463783483,3.781924987,32.01599516,49.97280075,83.61002061,260.887992,4.249630337,3.337676527,1.697430437,0.867745284,0,0,97.35150116,11.10712952,8.329630719,27.0806805,17.61757563,148.5049204,35.84012742,5.645266298,9.131403008,1.783443705,6.731385693,46.74367277,0,1.769003312,6.938615316,26.94858544,65.82797892,25.34204811,9.998614717,1.897824675,95.92453765,42.00636569,464.9401065,527.7605774,5.463783483,3.781924987,32.01599516,49.97280075,83.61002061,260.887992,0,0,0.640871844,0.3489441,0.308487425,0.643792499,0.825479785,0.911170215,0.571780514,0.751554735
297,2011-12,11314240.96,138810.5896,11876.81459,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.081550729,4.090051785,0.046769107,0.090734453,0.120519608,0.120124162,0.155956292,0.310313748,0.461979781,0,46.44583544,61.22027348,35.2301946,38.30967527,51.98209205,0.689420425,0.617849769,0.637361429,0.533708984,0.493695736,0.656617086,0,0.421904262,0.580366941,0.22621133,0.603554627,0.622375421,0.626855967,0.604178403,0.650629683,0.43774833,0.613880756,0.403296449,0,1,0.664379165,0.378032711,0,1,0.600402491,0.608035601,0,1,0.728671283,0.228851819,0,1,1.689156557,0.376725638,0,1,1.427141648,0.420025713,0,1,1.096107697,0.280471357,0,1,1.375915969,0.475620051,0,1,1.272092006,0.58357709,0,1,2.393385136,0.486402767,1,0.238536333,2.547447322,35.32740654,294.8097162,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.034627885,0.184243172,1.285757022,2.977031702,0,1.541981654,15.29482516,12.5219115,40.78804523,25.97351174,8.639167675,5.334948413,50.29450065,101.8953108,303.9330046,169.7450018,7.397211179,4.179719149,23.64394325,48.1172299,54.44507673,265.0325971,17.73607022,3.824173368,1.747898217,0.569505045,0,0,99.21002586,12.42948387,18.50904197,6.822723311,60.28269139,150.1948722,13.78424344,7.099792836,6.972523216,10.21528701,5.823188091,65.56113328,0,1.541981654,15.29482516,7.131291777,40.78804523,25.97351174,8.639167675,5.334948413,50.29450065,101.8953108,303.9330046,169.7450018,7.397211179,4.179719149,23.64394325,48.1172299,54.44507673,265.0325971,0,0,0.364321252,0.332768296,0.303064745,0.652366101,1.243243919,0.491815969,0.401219724,0.72182884
298,2011-12,10862743,149500.466,12500.93919,3.03266407,7.138148037,7.935271202,0.773149536,11.09979023,21.86394966,19.97003296,14.69583458,1.965837579,6.76056338,3.655978424,1.108780342,3.687449519,3.977954757,0.037725084,0.086086632,0.11584598,0.119765571,0.153273869,0.297262113,0.467246599,0,39.95162773,45.13631283,50.55470121,49.579654,48.6956044,0.653920393,0.521215658,0.694087353,0.642386443,0.596616119,0.646687948,0,0.31451768,0.535512242,0.369759788,0.25663196,0.246715861,0.511055448,0.601562528,0.610040018,0.5206302,0.483956358,0.544319944,0,1,0.88033594,0.519708774,0,1,0.680609382,0.612438939,0,1,2.081136647,0.330243295,0,1,1.475728502,0.267402533,0,1,1.82878686,0.311202861,0,1,1.055438416,0.200983712,0,1,1.110072859,0.479567851,0,1,1.275719985,0.358904713,0,1,2.726909762,1.109025934,1,0.212162921,5.079031788,30.00251061,596.0575749,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.051338292,0.353144155,0.798018217,2.779582874,0,3.316928988,60.87684677,21.78407138,17.03392699,24.82098275,12.81828056,2.075233002,44.79322434,227.2984036,395.5169752,572.2147543,10.13025269,4.981023244,32.51956713,39.17226697,59.81019337,58.21476386,15.13706327,3.150675784,0.181036593,0.738577121,0,0,88.46117003,13.93760334,1.627581728,15.01537197,19.00997237,57.97635955,50.80221836,8.590835471,3.378353178,8.656522994,11.78766496,53.28136173,0,3.316928988,11.02093693,16.08921673,17.03392699,24.82098275,12.81828056,2.075233002,44.79322434,227.2984036,395.5169752,572.2147543,10.13025269,4.981023244,32.51956713,39.17226697,59.81019337,58.21476386,0,0,0.240820774,0.327149894,0.339542086,0.610949588,0.977638449,0.6253448,0.636153186,0.766042154
